iter	MAPE
0	0.1810327207
1	0.1623628883
2	0.1506652976
3	0.1371690614
4	0.1244248649
5	0.1205639693
6	0.1120450579
7	0.1041941201
8	0.09395825467
9	0.08489809111
10	0.07667148986
11	0.07112418055
12	0.06440387969
13	0.05874436886
14	0.05436437842
15	0.04931823544
16	0.04479196318
17	0.04088371388
18	0.03718962162
19	0.03509026168
20	0.03210087153
21	0.02965125244
22	0.0293373179
23	0.0289139711
24	0.02681743754
25	0.02490265949
26	0.02463925399
27	0.02309066331
28	0.02174657653
29	0.02019717686
30	0.01892445645
31	0.01779951636
32	0.01761671509
33	0.01672649746
34	0.01584479284
35	0.01502675013
36	0.01429184839
37	0.01418576161
38	0.01409565584
39	0.01351412977
40	0.01294019849
41	0.01245688565
42	0.01211976688
43	0.01172195074
44	0.01140232859
45	0.01106245886
46	0.01099112968
47	0.01074981561
48	0.01047630957
49	0.01033606116
50	0.01029055976
51	0.01025793849
52	0.01019417942
53	0.01016244566
54	0.009953669626
55	0.009801035298
56	0.009787514657
57	0.009500262707
58	0.009160447245
59	0.008798436583
60	0.008690568971
61	0.008588572795
62	0.008555091107
63	0.00851477436
64	0.00843517475
65	0.008413548431
66	0.00839554774
67	0.008280256879
68	0.008229446198
69	0.008145928963
70	0.007999010701
71	0.007818095859
72	0.007629355149
73	0.007586036462
74	0.007530896926
75	0.007512042558
76	0.007495114283
77	0.007331320429
78	0.007309330877
79	0.007293600365
80	0.007279998516
81	0.007223880082
82	0.007193715916
83	0.00705979605
84	0.007022805116
85	0.007004001335
86	0.006992903491
87	0.006890576057
88	0.006878607664
89	0.006870994347
90	0.00678053407
91	0.00677307327
92	0.006689246513
93	0.006617909961
94	0.006612677247
95	0.006494126179
96	0.006435526594
97	0.006429024943
98	0.006415112639
99	0.006405805967
100	0.006391171131
101	0.006245707318
102	0.006233576043
103	0.006194674906
104	0.006183740946
105	0.006182489743
106	0.006147864801
107	0.006043200728
108	0.006042020226
109	0.005974002209
110	0.005962529023
111	0.005960760674
112	0.005908547755
113	0.005848744368
114	0.00580611991
115	0.0058031626
116	0.005802201727
117	0.005794409002
118	0.005787299875
119	0.005768878056
120	0.005749312868
121	0.005647985744
122	0.005644451595
123	0.005608056493
124	0.005599888003
125	0.005592734057
126	0.005556452898
127	0.005547709672
128	0.005500660408
129	0.005499632159
130	0.005497184376
131	0.005442179331
132	0.0054260897
133	0.005413519756
134	0.005412132652
135	0.005361983523
136	0.005357664197
137	0.005323048325
138	0.005306517994
139	0.005299820161
140	0.005290314907
141	0.005253307146
142	0.005236768732
143	0.005233524885
144	0.005216377845
145	0.005204464903
146	0.005196675591
147	0.005191649001
148	0.00518817376
149	0.005185499277
150	0.00514682583
151	0.00513489317
152	0.005130093829
153	0.005125304726
154	0.005120435718
155	0.005111262265
156	0.005108332023
157	0.005101897703
158	0.005095820386
159	0.005069651302
160	0.005066186661
161	0.005054209847
162	0.005044918025
163	0.00504435108
164	0.005039601592
165	0.005029434039
166	0.005017887972
167	0.005005897187
168	0.005000422845
169	0.004920693308
170	0.004918089698
171	0.004912197125
172	0.004909077818
173	0.004884330996
174	0.00487289107
175	0.004863697696
176	0.004852850152
177	0.004830873412
178	0.004829852879
179	0.004828233497
180	0.004825792642
181	0.004821703884
182	0.004815313203
183	0.004805630103
184	0.00480005689
185	0.004795541777
186	0.004794496207
187	0.004741958885
188	0.004740272372
189	0.004737663226
190	0.004726866244
191	0.004706360382
192	0.004702202532
193	0.004696630901
194	0.004684642674
195	0.0046782837
196	0.004677423655
197	0.004675915929
198	0.004647071163
199	0.004640709716
200	0.004635561084
201	0.004626635302
202	0.004625983848
203	0.004621151513
204	0.004616990773
205	0.004615736322
206	0.00461145895
207	0.004609815772
208	0.004609055231
209	0.004582712723
210	0.00458080133
211	0.004578501113
212	0.004575211215
213	0.004570336312
214	0.004567244668
215	0.004563612523
216	0.004563253765
217	0.004561343319
218	0.00455080621
219	0.004550449142
220	0.004549494013
221	0.004549073642
222	0.004546419669
223	0.004544322154
224	0.00454381467
225	0.004515367759
226	0.004511896547
227	0.004508652602
228	0.00449888154
229	0.004496923871
230	0.004495124015
231	0.004484833583
232	0.004483536666
233	0.004474813959
234	0.004435654161
235	0.00443424244
236	0.004433110189
237	0.004429375767
238	0.004426928799
239	0.004425088034
240	0.004421606488
241	0.004419739214
242	0.004418956392
243	0.00441763797
244	0.004406273576
245	0.00432635974
246	0.004323035355
247	0.004320293415
248	0.004300295266
249	0.004282571301
250	0.004279895319
251	0.0042082194
252	0.004196125757
253	0.004195116562
254	0.004187756261
255	0.004177378561
256	0.004167909766
257	0.004158988636
258	0.004155613842
259	0.004152466332
260	0.004152040368
261	0.004145162932
262	0.004142796836
263	0.004135777211
264	0.004134195478
265	0.00412457941
266	0.004121156593
267	0.004119070393
268	0.004116508565
269	0.004115818005
270	0.004114321241
271	0.004111980977
272	0.004076102211
273	0.004073246935
274	0.004072355966
275	0.004065541372
276	0.004032734596
277	0.003992845676
278	0.003985623681
279	0.003972755167
280	0.003966266384
281	0.00396519848
282	0.003962929432
283	0.0039538323
284	0.003952987174
285	0.003952150811
286	0.003951583935
287	0.003935980671
288	0.003930432367
289	0.003929792927
290	0.003928624674
291	0.003922038571
292	0.003912202402
293	0.003907996794
294	0.003904881352
295	0.003904407916
296	0.003899916192
297	0.003894167856
298	0.003893484138
299	0.003893182582
300	0.003892087385
301	0.003889508204
302	0.003886651066
303	0.00388493589
304	0.003884307921
305	0.003881089388
306	0.003880399376
307	0.003871059383
308	0.0038690937
309	0.003868218762
310	0.003864994499
311	0.003864548413
312	0.003860230303
313	0.00383201158
314	0.003828755796
315	0.003828066247
316	0.003824950782
317	0.003797018828
318	0.003795031898
319	0.003792679779
320	0.003789856694
321	0.003785335539
322	0.003784086332
323	0.00378200674
324	0.003780950833
325	0.003780655191
326	0.003775884126
327	0.003773716898
328	0.003761860193
329	0.003760934391
330	0.003760399314
331	0.00375993266
332	0.003759367139
333	0.003758186047
334	0.003757437594
335	0.003756627977
336	0.003734611745
337	0.003734387008
338	0.00373320626
339	0.003732507506
340	0.003732335903
341	0.003731801297
342	0.003731006744
