iter	Passed	Remaining
395	129	361
396	130	361
397	130	360
398	130	360
399	130	359
400	131	359
401	131	358
402	131	358
403	131	357
404	132	357
405	132	356
406	132	356
407	132	355
408	132	354
409	133	354
410	133	353
411	133	353
412	134	353
413	135	354
414	136	355
415	136	355
416	137	356
417	137	356
418	138	356
419	139	357
420	139	358
421	140	358
422	140	358
423	141	360
424	142	359
425	142	359
426	143	360
427	143	360
428	144	360
429	144	360
430	145	361
431	146	361
432	146	361
433	147	361
434	147	362
435	148	361
436	148	360
437	148	360
438	148	359
439	149	359
440	149	360
441	150	359
442	150	360
443	151	359
444	151	359
445	152	360
446	153	360
447	153	359
448	153	359
449	153	358
450	153	357
451	153	356
452	154	356
453	154	355
454	154	354
455	154	354
456	154	353
457	155	352
458	155	352
459	155	351
460	155	351
461	156	350
462	156	350
463	156	349
464	156	349
465	157	348
466	157	348
467	157	347
468	157	346
469	158	346
470	158	345
471	159	346
472	159	345
473	159	345
474	159	344
475	159	344
476	160	343
477	160	342
478	160	342
479	160	341
480	161	341
481	161	340
482	161	339
483	161	339
484	161	338
485	161	337
486	162	337
487	162	336
488	162	336
489	163	336
490	163	336
491	164	336
492	164	336
493	164	335
494	165	335
495	165	334
496	165	334
497	166	335
498	167	336
499	168	336
500	169	337
501	169	337
502	170	338
503	171	338
504	171	338
505	172	339
506	172	338
507	173	339
508	174	339
509	175	339
510	175	339
511	175	339
512	176	339
513	176	338
514	176	338
515	177	338
516	178	338
517	178	338
518	179	339
519	180	339
520	181	340
521	181	340
522	182	341
523	183	341
524	184	341
525	184	341
526	185	341
527	185	341
528	186	342
529	186	342
530	187	342
531	188	342
532	188	342
533	189	342
534	189	342
535	190	341
536	190	342
537	191	342
538	192	342
539	192	342
540	193	342
541	194	343
542	194	343
543	195	343
544	196	343
545	196	344
546	197	344
547	198	344
548	198	343
549	198	343
550	199	343
551	199	342
552	199	342
553	200	341
554	200	341
555	200	340
556	200	339
557	200	339
558	201	338
559	201	337
560	201	337
561	201	336
562	202	336
563	202	335
564	202	335
565	202	334
566	203	334
567	203	333
568	203	332
569	203	332
570	204	331
571	204	331
572	204	330
573	204	330
574	204	329
575	204	328
576	205	328
577	205	327
578	205	326
579	205	326
580	206	325
581	206	325
582	206	324
583	206	324
584	207	323
585	207	324
586	208	324
587	208	323
588	208	323
589	209	323
590	210	323
591	211	324
592	211	323
593	211	323
594	212	322
595	212	322
596	212	321
597	213	321
598	213	321
599	214	321
600	214	321
601	215	320
602	215	320
603	216	321
604	216	320
605	217	320
606	217	319
607	217	319
608	218	319
609	218	318
610	218	318
611	218	317
612	219	316
613	219	316
614	219	316
615	219	315
616	220	315
617	220	315
618	221	315
619	222	315
620	222	315
621	223	315
622	223	314
623	224	314
624	224	314
625	225	314
626	225	314
627	225	313
628	226	313
629	227	313
630	227	313
631	228	313
632	228	313
633	229	313
634	230	313
635	230	313
636	230	312
637	231	313
638	232	313
639	233	313
640	233	313
641	234	313
642	235	313
643	236	314
644	237	314
645	238	314
646	238	314
647	239	314
648	239	314
649	240	314
650	241	314
651	242	315
652	242	314
653	243	314
654	244	314
655	244	314
656	245	315
657	246	315
658	247	315
659	248	315
660	248	315
661	249	315
662	250	316
663	251	316
664	252	316
665	253	316
666	254	317
667	254	317
668	255	317
669	256	317
670	257	317
671	257	317
672	258	317
673	259	317
674	259	317
675	260	317
676	261	317
677	261	317
678	262	317
679	263	317
680	263	316
681	263	316
682	264	316
683	264	315
684	265	315
685	266	315
686	266	315
687	267	315
688	267	315
689	268	315
690	268	314
691	269	314
692	270	314
693	270	314
694	271	314
695	271	313
696	272	313
697	273	313
698	273	313
699	274	313
700	274	313
701	275	312
702	276	312
703	276	312
704	277	312
705	277	312
706	278	311
707	278	311
708	279	311
709	280	311
710	280	311
711	281	311
712	281	310
713	282	310
714	282	310
715	283	310
716	284	310
717	286	311
718	287	311
719	287	311
720	288	311
721	289	312
722	290	312
723	291	312
724	292	312
725	292	312
726	293	312
727	294	312
728	295	312
729	296	312
730	297	312
731	297	312
732	298	312
733	299	312
734	299	312
735	301	312
736	301	312
737	302	312
738	303	312
739	303	311
740	303	310
741	303	310
742	304	309
743	304	309
744	304	308
745	304	307
746	304	307
747	305	306
748	305	306
749	305	305
750	306	305
751	306	304
752	306	304
753	307	303
754	307	303
755	307	302
756	308	302
757	308	301
758	308	301
759	309	300
760	309	300
761	309	299
762	310	299
763	310	299
764	310	298
765	310	297
766	311	297
767	311	296
768	311	296
769	311	295
770	312	295
771	313	295
772	313	295
773	314	295
774	315	295
775	316	295
776	317	294
777	317	294
778	317	293
779	317	293
780	317	292
781	317	291
782	318	291
783	318	290
784	318	290
785	318	289
786	318	288
787	319	288
788	319	287
789	319	287
790	319	286
791	320	286
792	320	285
793	320	285
794	320	284
795	321	283
796	321	283
797	321	282
798	321	282
799	322	281
800	322	281
801	322	280
802	322	280
803	322	279
804	323	279
805	324	279
806	324	278
807	324	278
808	325	277
809	325	277
810	326	276
811	326	276
812	326	275
813	326	275
814	327	275
815	327	274
816	328	274
817	328	273
818	328	273
819	328	272
820	329	272
821	329	271
822	330	271
823	330	271
824	331	271
825	332	270
826	332	270
827	332	269
828	332	269
829	332	268
830	332	268
831	333	267
832	333	266
833	333	266
834	333	265
835	333	265
836	333	264
837	334	263
838	334	263
839	334	262
840	334	262
841	334	261
842	334	261
843	335	260
844	335	259
845	335	259
846	335	258
847	336	258
848	336	257
849	336	257
850	336	256
851	337	256
852	337	256
853	337	255
854	338	255
855	338	254
856	338	254
857	338	253
858	339	253
859	339	252
860	339	252
861	340	251
862	340	251
863	340	250
864	340	250
865	340	249
866	341	249
867	341	248
868	342	248
869	342	248
870	343	247
871	343	247
872	343	246
873	343	246
874	344	246
875	345	246
876	346	245
877	346	245
878	346	244
879	346	244
880	346	243
881	347	243
882	347	242
883	347	242
884	347	241
885	347	241
886	347	240
887	348	239
888	348	239
889	348	238
890	348	238
891	349	238
892	350	238
893	350	237
894	350	236
895	350	236
896	351	236
897	351	235
898	351	235
899	351	234
900	352	234
901	352	233
902	353	233
903	353	233
904	353	232
905	354	232
906	354	231
907	354	231
908	355	230
909	355	230
910	355	229
911	355	229
912	355	228
913	356	228
914	356	228
915	357	227
916	357	227
917	358	227
918	358	226
919	359	226
920	360	226
921	361	226
922	361	226
923	362	226
924	363	225
925	363	225
926	364	225
927	365	225
928	365	224
929	366	224
930	367	224
931	368	224
932	368	223
933	368	223
934	368	222
935	369	222
936	369	222
937	369	221
938	370	221
939	370	220
940	370	220
941	371	219
942	371	219
943	372	219
944	373	219
945	373	218
946	374	218
947	375	218
948	375	218
949	376	217
950	376	217
951	377	217
952	377	216
953	377	216
954	377	215
955	378	215
956	378	214
957	378	214
958	378	213
959	379	213
960	379	212
961	379	212
962	380	211
963	380	211
964	380	210
965	380	210
966	381	210
967	381	209
968	381	208
969	381	208
970	381	207
971	381	207
972	382	207
973	382	206
974	382	206
975	382	205
976	383	205
977	383	204
978	383	204
979	383	203
980	383	203
981	384	202
982	384	202
983	384	201
984	384	201
985	385	200
986	385	200
987	385	199
988	386	199
989	386	199
990	387	198
991	387	198
992	387	198
993	388	197
994	388	197
995	389	197
996	389	196
997	390	196
998	390	195
999	390	195
1000	390	194
1001	391	194
1002	391	193
1003	391	193
1004	391	192
1005	391	192
1006	391	191
1007	391	191
1008	392	190
1009	392	190
1010	392	189
1011	392	189
1012	392	188
1013	393	188
1014	393	187
1015	393	187
1016	393	187
1017	394	186
1018	395	186
1019	395	186
1020	395	185
1021	396	185
1022	396	184
1023	396	184
1024	397	183
1025	397	183
1026	397	183
1027	397	182
1028	397	182
1029	398	181
1030	398	181
1031	398	180
1032	398	180
1033	399	179
1034	399	179
1035	399	178
1036	399	178
1037	399	178
1038	400	177
1039	400	177
1040	401	176
1041	401	176
1042	401	175
1043	401	175
1044	401	175
1045	402	174
1046	402	174
1047	402	173
1048	402	173
1049	403	172
1050	404	172
1051	404	172
1052	404	171
1053	405	171
1054	405	170
1055	405	170
1056	405	169
1057	405	169
1058	405	169
1059	406	168
1060	406	168
1061	406	167
1062	406	167
1063	406	166
1064	406	166
1065	407	165
1066	407	165
1067	407	164
1068	408	164
1069	408	164
1070	408	163
1071	408	163
1072	408	162
1073	409	162
1074	409	161
1075	409	161
1076	409	160
1077	409	160
1078	410	159
1079	410	159
1080	411	159
1081	411	159
1082	412	158
1083	412	158
1084	412	157
1085	412	157
1086	413	156
1087	413	156
1088	414	156
1089	414	155
1090	414	155
1091	415	155
1092	416	154
1093	416	154
1094	416	154
1095	417	153
1096	417	153
1097	417	152
1098	418	152
1099	418	152
1100	418	151
1101	419	151
1102	419	150
1103	419	150
1104	419	150
1105	419	149
1106	420	149
1107	420	148
1108	420	148
1109	420	147
1110	420	147
1111	421	146
1112	421	146
1113	421	145
1114	421	145
1115	421	145
1116	422	144
1117	422	144
1118	422	143
1119	422	143
1120	423	143
1121	423	142
1122	423	142
1123	423	141
1124	424	141
1125	424	140
1126	424	140
1127	424	139
1128	424	139
1129	424	139
1130	424	138
1131	425	138
1132	425	137
1133	425	137
1134	425	136
1135	425	136
1136	426	136
1137	426	135
1138	426	135
1139	426	134
1140	426	134
1141	426	133
1142	427	133
1143	427	133
1144	427	132
1145	427	132
1146	428	131
1147	428	131
1148	428	130
1149	428	130
1150	429	130
1151	429	129
1152	429	129
1153	430	129
1154	430	128
1155	430	128
1156	431	127
1157	431	127
1158	431	127
1159	431	126
1160	432	126
1161	433	126
1162	434	125
1163	434	125
1164	434	124
1165	435	124
1166	435	124
1167	435	123
1168	436	123
1169	436	123
1170	437	122
1171	438	122
1172	438	122
1173	438	121
1174	438	121
1175	438	120
1176	439	120
1177	439	120
1178	439	119
1179	439	119
1180	440	118
1181	440	118
1182	441	118
1183	441	117
1184	441	117
1185	441	116
1186	441	116
1187	442	116
1188	442	115
1189	442	115
1190	443	115
1191	444	114
1192	444	114
1193	445	114
1194	445	113
1195	445	113
1196	446	112
1197	446	112
1198	446	112
1199	447	111
1200	447	111
1201	447	111
1202	448	110
1203	448	110
1204	448	109
1205	448	109
1206	449	109
1207	449	108
1208	450	108
1209	450	108
1210	451	107
1211	451	107
1212	452	106
1213	453	106
1214	453	106
1215	453	105
1216	453	105
1217	454	105
1218	454	104
1219	454	104
1220	455	104
1221	455	103
1222	455	103
1223	456	102
1224	456	102
1225	456	102
1226	456	101
1227	456	101
1228	456	100
1229	457	100
1230	457	99
1231	457	99
1232	457	99
1233	457	98
1234	458	98
1235	458	97
1236	458	97
1237	459	97
1238	459	96
1239	459	96
1240	459	95
1241	460	95
1242	460	95
1243	460	94
1244	461	94
1245	461	94
1246	462	93
1247	463	93
1248	463	93
1249	463	92
1250	463	92
1251	463	91
1252	464	91
1253	464	91
1254	465	90
1255	465	90
1256	465	90
1257	465	89
1258	466	89
1259	466	88
1260	466	88
1261	467	88
1262	467	87
1263	467	87
1264	467	86
1265	468	86
1266	468	86
1267	468	85
1268	468	85
1269	468	84
1270	469	84
1271	469	84
1272	469	83
1273	469	83
1274	469	82
1275	470	82
1276	470	82
1277	470	81
1278	470	81
1279	471	80
1280	471	80
1281	471	80
1282	471	79
1283	472	79
1284	472	79
1285	472	78
1286	472	78
1287	472	77
1288	473	77
1289	473	77
1290	473	76
1291	474	76
1292	474	75
1293	474	75
1294	474	75
1295	475	74
1296	475	74
1297	475	73
1298	475	73
1299	475	73
1300	476	72
1301	476	72
1302	477	72
1303	477	71
1304	478	71
1305	478	71
1306	478	70
1307	478	70
1308	478	69
1309	479	69
1310	479	69
1311	479	68
1312	479	68
1313	480	67
1314	480	67
1315	480	67
1316	481	66
1317	481	66
1318	481	66
1319	481	65
1320	482	65
1321	482	64
1322	482	64
1323	482	64
1324	482	63
1325	482	63
1326	483	62
1327	483	62
1328	483	62
1329	483	61
1330	484	61
1331	484	61
1332	484	60
1333	484	60
1334	484	59
1335	485	59
1336	485	59
1337	485	58
1338	485	58
1339	485	58
1340	485	57
1341	486	57
1342	486	56
1343	486	56
1344	486	56
1345	487	55
1346	487	55
1347	487	55
1348	488	54
1349	488	54
1350	489	53
1351	489	53
1352	489	53
1353	490	52
1354	490	52
1355	490	52
1356	491	51
1357	491	51
1358	491	50
1359	491	50
1360	492	50
1361	492	49
1362	492	49
1363	492	49
1364	492	48
1365	492	48
1366	493	47
1367	493	47
1368	493	47
1369	493	46
1370	493	46
1371	493	46
1372	494	45
1373	494	45
1374	494	44
1375	494	44
1376	494	44
1377	495	43
1378	495	43
1379	495	43
1380	495	42
1381	495	42
1382	495	41
1383	496	41
1384	496	41
1385	496	40
1386	496	40
1387	496	40
1388	496	39
1389	497	39
1390	497	38
1391	497	38
1392	497	38
1393	498	37
1394	498	37
1395	499	37
1396	499	36
1397	499	36
1398	500	36
1399	500	35
1400	500	35
1401	500	34
1402	501	34
1403	501	34
1404	501	33
1405	501	33
1406	502	33
1407	502	32
1408	503	32
1409	503	32
1410	503	31
1411	504	31
1412	504	31
1413	504	30
1414	504	30
1415	505	29
1416	505	29
1417	505	29
1418	505	28
1419	505	28
1420	506	28
1421	506	27
1422	506	27
1423	506	27
1424	506	26
1425	506	26
1426	507	25
1427	507	25
1428	507	25
1429	507	24
1430	507	24
1431	508	24
1432	508	23
1433	508	23
1434	508	23
1435	509	22
1436	509	22
1437	509	21
1438	509	21
1439	510	21
1440	510	20
1441	510	20
1442	510	20
1443	511	19
1444	511	19
1445	511	19
1446	511	18
1447	512	18
1448	512	18
1449	512	17
1450	512	17
1451	513	16
1452	513	16
1453	513	16
1454	513	15
1455	513	15
1456	513	15
1457	513	14
1458	514	14
1459	514	14
1460	514	13
1461	514	13
1462	515	13
1463	515	12
1464	515	12
1465	516	11
1466	516	11
1467	516	11
1468	516	10
1469	517	10
1470	517	10
1471	517	9
1472	517	9
1473	517	9
1474	517	8
1475	518	8
1476	518	8
1477	518	7
1478	518	7
1479	518	7
1480	519	6
1481	519	6
1482	519	5
1483	519	5
1484	520	5
1485	520	4
1486	520	4
1487	520	4
1488	520	3
1489	521	3
1490	522	3
1491	523	2
1492	523	2
1493	524	2
1494	524	1
1495	524	1
1496	524	1
1497	524	0
1498	525	0
1499	525	0
