iter	MAPE
0	0.1883270209
1	0.1688172192
2	0.1550600874
3	0.1416271359
4	0.1290191168
5	0.1158354346
6	0.1045763135
7	0.0949785372
8	0.08575801396
9	0.08459418024
10	0.0765485262
11	0.06906208988
12	0.06248873465
13	0.05717012876
14	0.0526984013
15	0.04767022659
16	0.04406207059
17	0.04019502296
18	0.03692659841
19	0.03396620867
20	0.03120078875
21	0.03058270066
22	0.02803833789
23	0.02586646728
24	0.02402372887
25	0.02279527117
26	0.02259547911
27	0.02128552301
28	0.0204461894
29	0.01954758912
30	0.01851315572
31	0.01739086255
32	0.01671510281
33	0.01596971008
34	0.01576215385
35	0.01497482728
36	0.01488680513
37	0.01424643872
38	0.01351981405
39	0.01298607808
40	0.01284666839
41	0.01276351046
42	0.01224674469
43	0.01181711934
44	0.01147943258
45	0.01140117279
46	0.01135030339
47	0.01089039837
48	0.01083150264
49	0.01046677875
50	0.01042907445
51	0.00991347834
52	0.009881307583
53	0.00936166242
54	0.009333933762
55	0.008858846499
56	0.008790983954
57	0.008761847478
58	0.008527285536
59	0.008483561871
60	0.008474056494
61	0.00845792055
62	0.008165149168
63	0.007860065635
64	0.007835766872
65	0.007801202848
66	0.007487278934
67	0.007351877653
68	0.007336470641
69	0.007325515387
70	0.007131964584
71	0.007120756064
72	0.006866433811
73	0.006775646459
74	0.00657731036
75	0.006558713816
76	0.006408112116
77	0.006348682675
78	0.006289039259
79	0.006246278505
80	0.006193819805
81	0.006182767561
82	0.006141130572
83	0.006121850209
84	0.006112889264
85	0.006042265442
86	0.005950693627
87	0.005937632746
88	0.005922171296
89	0.005913858356
90	0.00590792495
91	0.005895838167
92	0.005879226586
93	0.005842594028
94	0.005822745555
95	0.005651469318
96	0.005649123746
97	0.005636877147
98	0.005633452743
99	0.005617591709
100	0.005599588565
101	0.005586941195
102	0.005562114787
103	0.005556542711
104	0.005543035894
105	0.005539427976
106	0.00551861426
107	0.005512784784
108	0.005428289593
109	0.005346958599
110	0.005321156489
111	0.005312272613
112	0.005307039341
113	0.005288064125
114	0.005279011814
115	0.005147358178
116	0.005028926277
117	0.004938990872
118	0.004928217869
119	0.004850603156
120	0.004840636773
121	0.004839965142
122	0.004764851253
123	0.004697248752
124	0.004637526939
125	0.004634640699
126	0.004584803651
127	0.004562985203
128	0.004562857058
129	0.004558963877
130	0.004554413299
131	0.004537129826
132	0.004531693453
133	0.004506098455
134	0.004501428929
135	0.0044770988
136	0.004467344707
137	0.004420284658
138	0.004417661505
139	0.004375250682
140	0.004364985383
141	0.004364478651
142	0.004340270062
143	0.004333925605
144	0.004329411388
145	0.004326507496
146	0.004324368872
147	0.004323347191
148	0.004322429498
149	0.004311892681
150	0.004307423342
151	0.004306093334
152	0.00427043292
153	0.004269318416
154	0.004248071017
155	0.004238690392
156	0.004235219277
157	0.004215914254
158	0.004211743638
159	0.004208237502
160	0.004206085314
161	0.004204890262
162	0.004194404475
163	0.004192926386
164	0.004185852067
165	0.00418109688
166	0.004175564167
167	0.004174218573
168	0.004173263711
169	0.004141977559
170	0.004141317107
171	0.004137433126
172	0.004137218066
173	0.004131478633
174	0.004127994836
175	0.00412763965
176	0.004127217082
177	0.00411044272
178	0.004079777437
179	0.004077139226
180	0.004076551677
181	0.004076213706
182	0.0040594747
183	0.004053534581
184	0.00405326454
185	0.004052275791
186	0.004051946088
187	0.00404209989
188	0.004026842331
189	0.004024599331
190	0.004020572555
191	0.004015508638
192	0.004014878718
193	0.004014184132
194	0.004013932888
195	0.004013740361
196	0.004012919336
197	0.004009078692
198	0.004008446338
199	0.00400816914
200	0.004007872202
201	0.004007594681
202	0.004007378111
203	0.004004790569
204	0.003980785851
205	0.003979197823
206	0.003964709578
207	0.003953761761
208	0.003945901368
209	0.003940104084
210	0.003884143911
211	0.003883923453
212	0.00388349569
213	0.003883346805
214	0.003882912694
215	0.00386969819
216	0.003857840843
217	0.003856254385
218	0.003822983619
219	0.003822739442
220	0.00382235612
221	0.003817496987
222	0.003817110389
223	0.003807220894
224	0.003807154282
225	0.003806918099
226	0.003806801713
227	0.003797875198
228	0.003789933982
229	0.003789127487
230	0.003787178631
231	0.00378709041
232	0.003786707491
233	0.003784987864
234	0.003782193917
235	0.003780542325
236	0.003773343967
237	0.003772821731
238	0.003766279374
239	0.003753920874
240	0.003747343445
241	0.003741863161
242	0.00373697507
243	0.003732297386
244	0.003728777843
245	0.00372637867
246	0.003720307216
247	0.003719962845
248	0.003718761172
249	0.003715238804
250	0.003708960799
251	0.003706052651
252	0.003703205496
253	0.003702744616
254	0.003702503933
255	0.003700200873
256	0.003698826006
257	0.003696004851
258	0.003691592846
259	0.003687516661
260	0.00368193953
261	0.00368169729
262	0.003676770677
263	0.003676655606
264	0.003675612793
265	0.003674231222
266	0.003674011774
267	0.003673328117
268	0.003661282156
269	0.003654298775
270	0.00365396723
271	0.0036525557
272	0.003651978284
273	0.003651924524
274	0.003650878144
275	0.003636643503
276	0.003631951183
277	0.003625233203
278	0.003625014887
279	0.003624928166
280	0.003624796604
281	0.003622339362
282	0.003619849707
283	0.003619452033
284	0.003615127818
285	0.003612161788
286	0.003607308722
287	0.003607170013
288	0.00360502694
289	0.003601682596
290	0.003600460421
291	0.0035942721
292	0.003590586574
293	0.003589586115
294	0.003581077998
295	0.003578581751
296	0.003577738839
297	0.003570110269
298	0.003566733551
299	0.003556150359
300	0.003552325761
301	0.003551664677
302	0.003549730565
303	0.003549252546
304	0.003546140528
305	0.003545591605
306	0.003540508045
307	0.003538920743
308	0.003538914344
309	0.003538560689
310	0.003538041852
311	0.003536860265
312	0.003536529711
313	0.003535283184
314	0.003534521602
315	0.003534313217
316	0.00353419282
317	0.00353380369
318	0.003533495385
319	0.003533218204
320	0.003531961908
321	0.003529535134
322	0.003529210002
323	0.003528952351
324	0.00352801412
325	0.003527878722
326	0.003522223186
327	0.003521278941
328	0.003520971719
329	0.003520578049
330	0.003520166744
331	0.003516410698
332	0.003515877662
333	0.003515670278
334	0.003503581008
335	0.003500129837
336	0.00349594204
337	0.003495611851
338	0.003494847876
339	0.003493695008
340	0.003493577285
341	0.003493337201
342	0.00349304935
343	0.003487057531
344	0.003486585187
345	0.003486415931
346	0.003486343171
347	0.003484022805
348	0.00348308283
349	0.003472994482
350	0.003472301197
351	0.003470567741
352	0.003470243276
353	0.003460248267
354	0.003460118167
355	0.003459705643
356	0.003459643582
357	0.003459467469
358	0.003457682149
359	0.003457554873
360	0.003457089189
361	0.003456859172
362	0.003453278863
363	0.003445936502
364	0.003445846685
365	0.003445578598
366	0.003444354994
367	0.003435064257
368	0.003434109856
369	0.003426812671
370	0.00342472442
371	0.00342402216
372	0.003421292082
373	0.003420092999
374	0.003420071779
375	0.003419786513
376	0.00341958027
377	0.003417744102
378	0.003403921111
379	0.003403422416
380	0.003403046232
381	0.00340191773
382	0.003396863976
383	0.003396860226
384	0.003396804082
385	0.003387804789
386	0.003387077126
387	0.003386812823
388	0.003385908991
389	0.003385620074
390	0.003376853061
391	0.003376794297
392	0.003376763581
393	0.003376608642
394	0.00337645069
395	0.003370873484
396	0.003370420724
397	0.003369218439
398	0.003368736202
399	0.003368485258
400	0.003368369197
401	0.003368130776
402	0.003368099376
403	0.0033660324
404	0.003363469902
405	0.003362979686
406	0.003361862919
407	0.00336180131
408	0.003361517765
409	0.003360157843
410	0.003360072844
411	0.003359990844
412	0.003358565141
413	0.003358483621
414	0.003358457017
415	0.003358357523
416	0.003358283317
417	0.003358148381
418	0.003357395776
419	0.003357126624
420	0.003356098161
421	0.00335511657
422	0.003354867015
423	0.003354170127
424	0.003353775754
425	0.003347127234
426	0.003346877005
427	0.003344363385
428	0.003344336173
429	0.003342603849
430	0.003342215571
431	0.003339524367
432	0.003337430225
433	0.003336847066
434	0.003336471105
435	0.003336171406
436	0.003336085826
437	0.003336002883
438	0.003334181637
439	0.003334089229
440	0.003328541197
441	0.003328334055
442	0.003328222911
443	0.003327395089
444	0.003326955974
445	0.003326907715
446	0.003325652065
447	0.003324709266
448	0.003314861369
449	0.003314249943
450	0.003313442513
451	0.003312928196
452	0.003312713727
453	0.003311489431
454	0.003311414539
455	0.003311205652
456	0.003302834672
457	0.003302533876
458	0.00330216582
459	0.00330194567
460	0.003301530244
461	0.003301330198
462	0.003300617536
463	0.003300067239
464	0.003299916627
465	0.003299815455
466	0.003299133321
467	0.003297463949
468	0.003296799442
469	0.003296544887
470	0.003296266954
471	0.003295698739
472	0.003295511507
473	0.003295409342
474	0.00329486248
475	0.003294229921
476	0.003293806926
477	0.003293070184
478	0.003281523735
479	0.003281268854
480	0.00328083154
481	0.003280689968
482	0.003280562089
483	0.003276848184
484	0.003269633987
485	0.003269082406
486	0.0032681342
487	0.003260807417
488	0.003260444801
489	0.003258970721
490	0.003244411146
491	0.003244296916
492	0.003243775737
493	0.003243089514
494	0.003242966362
495	0.003242652539
496	0.003241435097
497	0.003240788702
498	0.003238087765
499	0.003237349681
500	0.003237032281
501	0.003236238593
502	0.003235601677
503	0.003235128105
504	0.003234820033
505	0.003234526245
506	0.003233877541
507	0.003233432352
508	0.003233180497
509	0.003231063576
510	0.003230767973
511	0.003230614375
512	0.003230128381
513	0.003230064153
514	0.003229995856
515	0.00322831177
516	0.003228024964
517	0.003227983407
518	0.003227624649
519	0.003227046203
520	0.003223857015
521	0.003223654136
522	0.003218417219
523	0.003218383137
524	0.003217392075
525	0.003217296583
526	0.003217292874
527	0.00321722744
528	0.003217179975
529	0.003216772833
530	0.003216674655
531	0.003216658255
532	0.00321617136
533	0.00321456632
534	0.003214286606
535	0.003212976572
536	0.00321289013
537	0.003212798838
538	0.003212379388
539	0.003212011551
540	0.003211991194
541	0.003211969481
542	0.003203076861
543	0.003201561679
544	0.003200131347
545	0.003200111387
546	0.003200089877
547	0.003191469009
548	0.003191344508
549	0.003191040964
550	0.003190909245
551	0.003181038032
552	0.003180578841
553	0.00318050634
554	0.003176162109
555	0.003176015631
556	0.003175874121
557	0.003175132747
558	0.003170424149
559	0.003169313316
560	0.003169122608
561	0.003168885156
562	0.003166900806
563	0.003166679786
564	0.00316640992
565	0.003166157341
566	0.003165736426
567	0.003165246241
568	0.003163885422
569	0.003163373488
570	0.003163047629
571	0.003163046527
572	0.003162884789
573	0.003162659993
574	0.003162239401
575	0.003162137354
576	0.003162021893
577	0.00316164063
578	0.003160518152
579	0.003160454765
580	0.003160287102
581	0.003160242882
582	0.003159588961
583	0.003158814367
584	0.003151099712
585	0.003151019602
586	0.003150731121
587	0.003150676384
588	0.003150547996
589	0.003150356437
590	0.003150308331
591	0.003133401521
592	0.00313315445
593	0.003132806681
594	0.003131598423
595	0.003131518376
596	0.00313115842
597	0.00313092147
598	0.003130762788
599	0.003130504237
600	0.003128204169
601	0.003128203276
602	0.003120876864
603	0.003120863649
604	0.003120821074
605	0.003120560217
606	0.003117907538
607	0.003116707196
608	0.003116699222
609	0.003116642718
610	0.003116591996
611	0.003116535811
612	0.003116450399
613	0.003116434207
614	0.003116388834
615	0.003116361915
616	0.003116303704
617	0.00310915054
618	0.003102712692
619	0.00310164341
620	0.003101470175
621	0.003101042589
622	0.003101030848
623	0.003101020349
624	0.003100858251
625	0.003100830235
626	0.003100816423
627	0.003100650123
628	0.003094970156
629	0.003094963684
630	0.003094951991
631	0.003094917326
632	0.003094863383
633	0.003094767158
634	0.003094740436
635	0.003094694852
636	0.003093589989
637	0.003093494819
638	0.003089327047
639	0.003089303987
640	0.003089301406
641	0.00308927002
642	0.00308924074
643	0.003089234987
644	0.003089173883
645	0.003089143575
646	0.003088946183
647	0.003088887192
648	0.003088870221
649	0.003088702867
650	0.003088682699
651	0.003088635223
652	0.003085135322
653	0.003085075157
654	0.003085020773
655	0.003083852399
656	0.003083703604
657	0.003083604568
658	0.00307835743
659	0.003077497381
660	0.003076873293
661	0.003076246506
662	0.003072869274
663	0.003072452411
664	0.003072347171
665	0.003071153893
666	0.003070790106
667	0.003070385867
668	0.003065130261
669	0.003064753357
670	0.003064692329
671	0.00306462173
672	0.003064549882
673	0.00306450758
674	0.003064442678
675	0.00305973492
676	0.003058360282
677	0.003058337371
678	0.003058270751
679	0.003058186157
680	0.003057254729
681	0.003057139783
682	0.003056433466
683	0.003056408372
684	0.003055906948
685	0.003055777285
686	0.003055733389
687	0.003055634719
688	0.00304746179
689	0.003046891191
690	0.003046737091
691	0.00304669825
692	0.00304667557
693	0.003045309914
694	0.003045286655
695	0.003045275312
696	0.00304522292
697	0.003045165547
698	0.003045112348
699	0.003045061216
700	0.003044644814
701	0.003044306443
702	0.003044266874
703	0.003044239209
704	0.003043722363
705	0.003043703235
706	0.003041272675
707	0.003040013439
708	0.00302947635
709	0.003028746829
710	0.003027301085
711	0.003026399319
712	0.003026265538
713	0.003026185259
714	0.003026091302
715	0.003022466516
716	0.003022424409
717	0.003022366277
718	0.00302223695
719	0.003017765134
720	0.003017728957
721	0.003017592121
722	0.003017564447
723	0.003017389247
724	0.003017334739
725	0.003017271777
726	0.003015181076
727	0.003014623113
