iter	MAPE
0	0.1818040093
1	0.1683137685
2	0.1561314332
3	0.1431516318
4	0.1318032268
5	0.1190949048
6	0.1102562322
7	0.09974584643
8	0.0911663482
9	0.08283686206
10	0.07571642134
11	0.06919581937
12	0.06409041631
13	0.05873275422
14	0.05442704058
15	0.05044912971
16	0.04911266449
17	0.04564034434
18	0.04232561201
19	0.0388704652
20	0.03786073654
21	0.03499139758
22	0.03451239185
23	0.03229290043
24	0.03013023448
25	0.02827554357
26	0.02662633671
27	0.02509510477
28	0.02477767265
29	0.02332458334
30	0.02200942273
31	0.02099836355
32	0.02003438403
33	0.01912539086
34	0.01866341417
35	0.01788124127
36	0.01702645824
37	0.01606160249
38	0.01550971648
39	0.01487992941
40	0.01445145061
41	0.01408855462
42	0.01348801029
43	0.01335126845
44	0.01280102613
45	0.01222000984
46	0.01201473137
47	0.01150922118
48	0.01140719207
49	0.01131968485
50	0.01068681941
51	0.01063644188
52	0.01056963632
53	0.01006253804
54	0.009965703322
55	0.009940533713
56	0.009903584406
57	0.009484009554
58	0.009079504332
59	0.008771116155
60	0.008745919717
61	0.008695226811
62	0.008680329846
63	0.008364351491
64	0.00834097686
65	0.008293204833
66	0.008237972619
67	0.00818522263
68	0.008081195817
69	0.008031982839
70	0.007975731148
71	0.007756855413
72	0.007739455871
73	0.007687485246
74	0.007667078975
75	0.00764871474
76	0.007638931234
77	0.007613539567
78	0.0075773682
79	0.007565188014
80	0.007535420234
81	0.007520512736
82	0.007480134984
83	0.007442603282
84	0.007414035237
85	0.007404201265
86	0.007374581995
87	0.007341883089
88	0.007318595435
89	0.00714227425
90	0.006985911369
91	0.006840346542
92	0.006833542561
93	0.006811655462
94	0.006710417396
95	0.006699778573
96	0.006642080198
97	0.006619344967
98	0.006578486784
99	0.006458385643
100	0.006436882258
101	0.00643142286
102	0.006390376593
103	0.006381222485
104	0.00630899926
105	0.006299028348
106	0.006288539028
107	0.006262488446
108	0.006242205004
109	0.006133700842
110	0.006126890339
111	0.006125732896
112	0.006007044029
113	0.005969900722
114	0.005933374051
115	0.005925846275
116	0.005923930717
117	0.005919159696
118	0.005918709218
119	0.005899135405
120	0.005885030643
121	0.005871390049
122	0.005863591776
123	0.005855500585
124	0.00584561234
125	0.005829058666
126	0.005809697073
127	0.00572128852
128	0.005681051976
129	0.005598978861
130	0.005570585513
131	0.005561673773
132	0.005556315281
133	0.005537450528
134	0.005529225362
135	0.005527682409
136	0.005514984634
137	0.005440986537
138	0.005433053161
139	0.005424771863
140	0.005411666625
141	0.005356638391
142	0.0053054947
143	0.005301803496
144	0.005300709471
145	0.005255240686
146	0.005246489038
147	0.00521386355
148	0.005210999989
149	0.005205894067
150	0.00517044188
151	0.005150764233
152	0.005135200688
153	0.005128478459
154	0.005081971586
155	0.005031398937
156	0.004984821033
157	0.004979975394
158	0.00494759419
159	0.004939487036
160	0.004908934156
161	0.004883561428
162	0.004859804603
163	0.004848989992
164	0.004832744274
165	0.004811188084
166	0.004806105628
167	0.004770891857
168	0.004760996156
169	0.004756869075
170	0.004753379116
171	0.00474666813
172	0.00474315689
173	0.004736006221
174	0.004724127511
175	0.00472314676
176	0.004708211399
177	0.004690545665
178	0.004682677645
179	0.004674047671
180	0.004673008295
181	0.004658142959
182	0.004648525651
183	0.004637452298
184	0.00460407289
185	0.004588418167
186	0.00458727463
187	0.004583050022
188	0.004572475225
189	0.004556625768
190	0.00455276415
191	0.004542475913
192	0.004541706681
193	0.004539652889
194	0.004536036546
195	0.004534114417
196	0.004533226424
197	0.004531527346
198	0.004530647683
199	0.004528976764
200	0.004516730167
201	0.004516006526
202	0.004506599265
203	0.004498518011
204	0.004497426964
205	0.004487765045
206	0.004436404983
207	0.004435543259
208	0.004435263707
209	0.004420863658
210	0.004412175746
211	0.004410276597
212	0.004349160046
213	0.004344731844
214	0.004343891115
215	0.004342677054
216	0.00432489154
217	0.004319072913
218	0.004318326921
219	0.004317918054
220	0.004303588451
221	0.004302954906
222	0.004297088865
223	0.004296577554
224	0.004274556987
225	0.004271717559
226	0.004266941673
227	0.004250171284
228	0.004246707844
229	0.004246340973
230	0.004244108183
231	0.004242653637
232	0.004241244821
233	0.004236767138
234	0.004236555067
235	0.004224557377
236	0.004223077124
237	0.004222909443
238	0.004221813342
239	0.004221455778
240	0.004202269905
241	0.004198817838
242	0.004194556769
243	0.004156590265
244	0.004115390323
245	0.004111137822
246	0.004110741579
247	0.004106948031
248	0.004105413187
249	0.004102946418
250	0.004101828256
251	0.004101347689
252	0.004093862089
253	0.004093360562
254	0.004092587852
255	0.004091427757
256	0.004077444017
257	0.004075174088
258	0.004065194192
259	0.004064540394
260	0.004063974533
261	0.004054444072
262	0.004053472462
263	0.004052858948
264	0.004046780617
265	0.004046240954
266	0.004045638159
267	0.004043919077
268	0.004042919726
269	0.004042370946
270	0.004041031673
271	0.004039624194
272	0.004039157716
273	0.004035480742
274	0.004034752382
275	0.004030384909
276	0.004029637703
277	0.004011914766
278	0.004011872274
279	0.004009316228
280	0.004008597871
281	0.004008156728
282	0.00400494926
283	0.003997904096
284	0.003996960915
285	0.003995100023
286	0.003994720979
287	0.003993981003
288	0.003992935466
289	0.00395341504
290	0.003952893213
291	0.003950754412
292	0.003945258546
293	0.003940070441
294	0.003938777047
295	0.003937698085
296	0.003935818841
297	0.003933556819
298	0.003932978055
299	0.003931673458
300	0.003931332176
301	0.003931041595
302	0.003930772233
303	0.003909551207
304	0.003907996033
305	0.003907695618
306	0.003900829288
307	0.003900822289
308	0.00390066594
309	0.003900638717
310	0.003900411973
311	0.003883746568
312	0.003882093711
313	0.00387808254
314	0.003877744975
315	0.003876580261
316	0.003871774355
317	0.003870217799
318	0.003870062968
319	0.003855522381
320	0.003853709853
321	0.003851437931
322	0.003850323424
323	0.003847820854
324	0.003847469209
325	0.003844338644
326	0.003843178213
327	0.003841165764
328	0.003839379805
329	0.003839031489
330	0.003837047389
331	0.003833080167
332	0.003829629533
333	0.003828839653
334	0.003825505026
335	0.003821143875
336	0.003820936611
337	0.003820428421
338	0.003819664079
339	0.003819300105
340	0.003816114596
341	0.003813103573
342	0.003812591206
343	0.00381143403
344	0.003809975576
345	0.003792907664
346	0.003790007106
347	0.003788771075
348	0.003788272154
349	0.00373851409
350	0.003723994213
351	0.003722721735
352	0.003722213327
353	0.003720278022
354	0.003715975129
355	0.003712097862
356	0.003710618185
357	0.003710141923
358	0.003708975602
359	0.003696033268
360	0.003685951764
361	0.003685227336
362	0.003684914644
363	0.003683868212
364	0.003683377341
365	0.003682606579
366	0.003682160844
367	0.003681787767
368	0.003665626273
369	0.003640863732
370	0.003639864928
371	0.003632676888
372	0.003632451332
373	0.00363184008
374	0.003631732549
375	0.003631606266
376	0.003631511066
377	0.003621070189
378	0.003620523645
379	0.00361991333
380	0.003618572179
381	0.003618497775
382	0.00361812342
383	0.003617972924
384	0.003616637535
385	0.003616074426
386	0.003614722184
387	0.003613782759
