iter	Passed	Remaining
302	102	404
303	102	403
304	102	402
305	102	401
306	103	400
307	103	400
308	103	399
309	103	398
310	104	398
311	104	398
312	104	397
313	105	396
314	105	395
315	105	394
316	105	393
317	105	393
318	105	392
319	106	392
320	107	393
321	107	394
322	108	395
323	109	395
324	109	395
325	109	395
326	110	394
327	110	394
328	110	394
329	111	393
330	111	393
331	111	392
332	112	392
333	112	393
334	113	395
335	114	395
336	114	395
337	114	394
338	114	393
339	115	392
340	115	391
341	115	391
342	115	390
343	115	389
344	116	388
345	116	387
346	116	388
347	117	387
348	117	386
349	117	386
350	117	385
351	117	384
352	118	384
353	118	383
354	118	382
355	119	383
356	119	383
357	119	382
358	120	381
359	120	381
360	120	381
361	121	381
362	121	380
363	121	379
364	121	378
365	122	378
366	122	377
367	122	376
368	122	376
369	122	375
370	123	375
371	124	376
372	124	376
373	125	376
374	125	376
375	125	375
376	125	375
377	126	375
378	126	375
379	127	375
380	127	375
381	128	375
382	128	375
383	129	376
384	129	376
385	130	375
386	130	374
387	130	374
388	130	373
389	131	373
390	131	372
391	131	372
392	131	371
393	132	371
394	132	370
395	132	369
396	132	368
397	132	367
398	133	367
399	133	366
400	133	365
401	133	365
402	133	364
403	134	363
404	134	363
405	134	362
406	134	362
407	135	361
408	135	361
409	135	361
410	136	360
411	136	359
412	136	359
413	136	359
414	137	358
415	137	358
416	137	357
417	137	356
418	138	357
419	139	357
420	139	357
421	139	356
422	139	356
423	140	355
424	140	355
425	141	355
426	141	355
427	142	355
428	142	355
429	142	355
430	143	355
431	143	355
432	144	355
433	144	355
434	145	355
435	145	354
436	145	354
437	145	353
438	146	353
439	146	352
440	146	352
441	146	351
442	147	351
443	147	350
444	147	350
445	147	349
446	148	349
447	148	348
448	148	348
449	149	347
450	149	347
451	149	347
452	149	346
453	150	345
454	150	345
455	150	344
456	150	344
457	151	343
458	151	343
459	151	342
460	151	342
461	152	341
462	152	341
463	152	341
464	153	340
465	153	341
466	154	341
467	154	341
468	155	340
469	155	340
470	156	341
471	157	342
472	157	342
473	158	343
474	159	343
475	159	343
476	160	343
477	160	342
478	160	342
479	160	341
480	161	341
481	161	340
482	161	340
483	161	339
484	162	339
485	162	338
486	162	338
487	163	338
488	163	337
489	163	337
490	163	336
491	164	336
492	164	336
493	165	336
494	165	335
495	165	334
496	165	334
497	166	334
498	166	334
499	167	334
500	167	334
501	168	334
502	168	334
503	169	334
504	169	333
505	169	333
506	170	334
507	171	334
508	172	335
509	172	335
510	173	335
511	173	335
512	174	335
513	174	334
514	174	334
515	175	334
516	175	333
517	175	332
518	175	332
519	176	331
520	176	331
521	176	330
522	176	330
523	177	330
524	177	330
525	178	329
526	178	329
527	178	328
528	178	328
529	179	327
530	179	327
531	179	326
532	179	326
533	180	325
534	180	325
535	180	324
536	180	324
537	181	323
538	181	323
539	181	322
540	181	322
541	181	321
542	182	321
543	182	321
544	183	321
545	183	320
546	184	320
547	184	320
548	184	319
549	185	319
550	185	319
551	186	320
552	187	321
553	188	321
554	188	320
555	188	319
556	188	319
557	188	318
558	189	318
559	189	318
560	190	318
561	190	318
562	191	318
563	191	317
564	191	317
565	191	316
566	192	316
567	192	315
568	192	314
569	192	314
570	192	313
571	193	313
572	193	312
573	193	311
574	193	311
575	193	310
576	193	310
577	194	309
578	194	309
579	194	308
580	194	308
581	194	307
582	195	306
583	195	306
584	195	305
585	195	305
586	195	304
587	196	304
588	196	303
589	196	303
590	197	303
591	197	303
592	198	303
593	198	302
594	198	302
595	199	303
596	200	302
597	200	302
598	202	304
599	202	304
600	203	303
601	203	303
602	203	302
603	203	302
604	204	301
605	204	301
606	204	301
607	204	300
608	205	300
609	205	299
610	205	299
611	205	298
612	206	298
613	206	297
614	206	297
615	206	296
616	207	296
617	207	295
618	207	295
619	207	294
620	207	294
621	208	293
622	208	293
623	208	292
624	208	292
625	208	291
626	209	291
627	209	290
628	209	290
629	209	289
630	210	289
631	210	289
632	210	288
633	210	288
634	211	287
635	211	287
636	212	287
637	212	287
638	212	286
639	213	286
640	213	286
641	214	286
642	214	286
643	215	285
644	215	285
645	216	285
646	216	285
647	217	285
648	217	285
649	217	284
650	218	284
651	218	283
652	218	283
653	219	283
654	219	283
655	219	282
656	220	282
657	220	282
658	221	282
659	221	282
660	222	282
661	222	281
662	222	281
663	222	280
664	223	280
665	223	279
666	223	279
667	223	278
668	223	278
669	224	277
670	224	277
671	224	276
672	225	276
673	225	276
674	225	275
675	226	275
676	226	275
677	226	274
678	227	274
679	227	274
680	228	274
681	228	273
682	228	273
683	228	272
684	228	272
685	229	272
686	229	272
687	230	271
688	230	271
689	230	270
690	231	270
691	232	270
692	232	270
693	232	270
694	232	269
695	233	269
696	233	268
697	233	268
698	233	268
699	234	267
700	234	267
701	235	267
702	235	267
703	235	266
704	235	266
705	236	265
706	236	265
707	236	265
708	237	264
709	237	264
710	237	263
711	237	263
712	238	262
713	238	262
714	238	261
715	238	261
716	238	260
717	239	260
718	239	260
719	240	260
720	240	260
721	240	259
722	241	259
723	241	258
724	241	258
725	242	258
726	242	257
727	243	258
728	244	258
729	244	257
730	245	257
731	245	257
732	245	257
733	246	257
734	247	257
735	247	256
736	247	256
737	247	255
738	248	255
739	248	255
740	248	255
741	249	254
742	249	254
743	249	253
744	250	253
745	250	252
746	250	252
747	250	252
748	251	251
749	251	251
750	251	250
751	251	250
752	251	249
753	252	249
754	252	248
755	252	248
756	252	248
757	253	247
758	253	247
759	253	246
760	253	246
761	253	245
762	254	245
763	254	245
764	254	244
765	254	244
766	255	243
767	255	243
768	256	243
769	256	243
770	257	243
771	257	242
772	257	242
773	257	241
774	258	241
775	258	241
776	259	241
777	260	241
778	261	241
779	261	241
780	261	241
781	262	240
782	262	240
783	262	239
784	262	239
785	263	239
786	264	239
787	264	238
788	264	238
789	264	238
790	265	237
791	265	237
792	265	236
793	266	236
794	266	236
795	266	235
796	266	235
797	266	234
798	266	234
799	267	233
800	267	233
801	267	232
802	267	232
803	267	231
804	267	231
805	268	230
806	268	230
807	268	230
808	268	229
809	269	229
810	269	229
811	270	228
812	270	228
813	270	228
814	271	227
815	271	227
816	271	227
817	272	227
818	273	227
819	273	226
820	274	227
821	275	226
822	275	226
823	276	226
824	276	226
825	276	225
826	277	225
827	277	225
828	278	225
829	278	225
830	279	224
831	279	224
832	279	223
833	279	223
834	280	223
835	280	223
836	281	222
837	281	222
838	281	222
839	282	221
840	282	221
841	282	221
842	283	220
843	283	220
844	284	220
845	284	220
846	285	219
847	285	219
848	286	219
849	286	219
850	287	219
851	287	218
852	287	218
853	288	218
854	288	217
855	288	217
856	289	216
857	289	216
858	289	215
859	289	215
860	290	215
861	290	214
862	290	214
863	290	214
864	291	213
865	291	213
866	291	212
867	291	212
868	292	212
869	292	211
870	292	211
871	292	210
872	292	210
873	293	210
874	293	209
875	293	209
876	293	208
877	294	208
878	294	207
879	294	207
880	294	207
881	295	206
882	295	206
883	295	206
884	296	205
885	296	205
886	296	205
887	297	204
888	297	204
889	297	204
890	298	203
891	298	203
892	298	202
893	298	202
894	299	202
895	299	201
896	299	201
897	299	200
898	300	200
899	300	200
900	300	199
901	300	199
902	301	199
903	301	198
904	302	198
905	302	198
906	303	198
907	303	197
908	303	197
909	303	197
910	304	196
911	304	196
912	304	195
913	305	195
914	305	195
915	305	194
916	305	194
917	306	194
918	306	193
919	306	193
920	306	192
921	307	192
922	307	192
923	308	192
924	308	191
925	308	191
926	308	190
927	309	190
928	309	190
929	309	189
930	309	189
931	310	189
932	310	188
933	310	188
934	310	187
935	311	187
936	311	187
937	311	186
938	311	186
939	312	185
940	312	185
941	312	185
942	312	184
943	313	184
944	313	184
945	313	183
946	314	183
947	314	183
948	314	182
949	314	182
950	315	181
951	315	181
952	315	181
953	315	180
954	316	180
955	316	180
956	316	179
957	316	179
958	316	178
959	317	178
960	317	177
961	317	177
962	317	177
963	317	176
964	318	176
965	319	176
966	319	176
967	319	175
968	319	175
969	320	174
970	320	174
971	320	174
972	321	173
973	321	173
974	321	173
975	322	172
976	322	172
977	322	172
978	322	171
979	322	171
980	323	171
981	323	170
982	323	170
983	324	169
984	324	169
985	324	169
986	324	168
987	325	168
988	325	168
989	325	167
990	325	167
991	326	166
992	326	166
993	326	166
994	326	165
995	327	165
996	327	165
997	327	164
998	327	164
999	328	164
1000	328	163
1001	328	163
1002	328	162
1003	328	162
1004	329	162
1005	329	161
1006	329	161
1007	330	161
1008	330	161
1009	331	160
1010	331	160
1011	332	160
1012	332	159
1013	333	159
1014	333	159
1015	334	159
1016	334	159
1017	335	158
1018	335	158
1019	336	158
1020	336	158
1021	337	157
1022	337	157
1023	338	157
1024	338	156
1025	339	156
1026	340	156
1027	340	156
1028	340	156
1029	341	155
1030	341	155
1031	342	155
1032	342	154
1033	342	154
1034	342	154
1035	343	153
1036	343	153
1037	344	153
1038	344	152
1039	345	152
1040	345	152
1041	345	151
1042	346	151
1043	346	151
1044	347	151
1045	348	151
1046	348	150
1047	348	150
1048	349	150
1049	349	149
1050	349	149
1051	349	149
1052	350	148
1053	350	148
1054	350	147
1055	350	147
1056	351	147
1057	351	146
1058	351	146
1059	352	146
1060	352	145
1061	352	145
1062	352	145
1063	353	144
1064	353	144
1065	354	144
1066	354	144
1067	355	143
1068	355	143
1069	356	143
1070	356	142
1071	357	142
1072	357	142
1073	357	141
1074	358	141
1075	358	141
1076	358	140
1077	358	140
1078	359	140
1079	359	139
1080	359	139
1081	359	138
1082	359	138
1083	360	138
1084	360	137
1085	361	137
1086	361	137
1087	362	137
1088	362	136
1089	363	136
1090	363	136
1091	364	136
1092	365	135
1093	365	135
1094	365	135
1095	366	134
1096	366	134
1097	366	134
1098	366	133
1099	367	133
1100	367	133
1101	367	132
1102	367	132
1103	368	132
1104	368	131
1105	368	131
1106	368	130
1107	368	130
1108	369	130
1109	369	129
1110	369	129
1111	370	129
1112	370	128
1113	370	128
1114	370	128
1115	370	127
1116	371	127
1117	371	126
1118	371	126
1119	371	126
1120	372	125
1121	372	125
1122	372	125
1123	373	124
1124	373	124
1125	374	124
1126	374	123
1127	374	123
1128	375	123
1129	375	123
1130	376	122
1131	376	122
1132	377	122
1133	378	122
1134	378	121
1135	379	121
1136	379	121
1137	379	120
1138	380	120
1139	380	120
1140	380	119
1141	380	119
1142	381	119
1143	381	118
1144	381	118
1145	381	117
1146	382	117
1147	382	117
1148	382	116
1149	382	116
1150	382	116
1151	383	115
1152	383	115
1153	383	115
1154	384	114
1155	384	114
1156	384	114
1157	384	113
1158	385	113
1159	385	112
1160	385	112
1161	385	112
1162	386	111
1163	386	111
1164	386	111
1165	386	110
1166	387	110
1167	387	110
1168	388	109
1169	388	109
1170	389	109
1171	390	109
1172	390	108
1173	391	108
1174	392	108
1175	393	108
1176	393	108
1177	394	107
1178	394	107
1179	394	107
1180	395	106
1181	395	106
1182	395	106
1183	395	105
1184	396	105
1185	396	104
1186	396	104
1187	396	104
1188	397	103
1189	397	103
1190	397	103
1191	398	102
1192	398	102
1193	398	102
1194	398	101
1195	399	101
1196	399	101
1197	399	100
1198	399	100
1199	399	99
1200	400	99
1201	400	99
1202	401	99
1203	401	98
1204	401	98
1205	401	97
1206	402	97
1207	402	97
1208	403	97
1209	403	96
1210	403	96
1211	403	95
1212	404	95
1213	404	95
1214	405	95
1215	405	94
1216	406	94
1217	407	94
1218	407	93
1219	407	93
1220	408	93
1221	408	92
1222	408	92
1223	408	92
1224	409	91
1225	409	91
1226	409	91
1227	410	90
1228	410	90
1229	411	90
1230	411	89
1231	411	89
1232	412	89
1233	429	92
1234	430	92
1235	430	92
1236	431	91
1237	432	91
1238	433	91
1239	434	91
1240	434	90
1241	435	90
1242	436	90
1243	436	89
1244	437	89
1245	438	89
1246	438	89
1247	439	88
1248	440	88
1249	440	88
1250	441	87
1251	442	87
1252	443	87
1253	443	87
1254	444	86
1255	445	86
1256	445	86
1257	446	85
1258	446	85
1259	447	85
1260	448	84
1261	448	84
1262	449	84
1263	450	84
1264	451	83
1265	452	83
1266	452	83
1267	453	83
1268	454	82
1269	454	82
1270	455	82
1271	456	81
1272	456	81
1273	457	81
1274	458	80
1275	459	80
1276	459	80
1277	460	80
1278	461	79
1279	462	79
1280	462	79
1281	462	78
1282	463	78
1283	464	78
1284	465	77
1285	465	77
1286	466	77
1287	467	76
1288	467	76
1289	468	76
1290	468	75
1291	469	75
1292	469	75
1293	470	74
1294	470	74
1295	471	74
1296	472	73
1297	473	73
1298	474	73
1299	475	73
1300	476	72
1301	477	72
1302	478	72
1303	479	72
1304	480	71
1305	480	71
1306	481	71
1307	481	70
1308	481	70
1309	482	69
1310	483	69
1311	483	69
1312	483	68
1313	484	68
1314	484	68
1315	485	67
1316	485	67
1317	485	67
1318	486	66
1319	486	66
1320	487	65
1321	487	65
1322	488	65
1323	488	64
1324	489	64
1325	489	64
1326	489	63
1327	490	63
1328	490	63
1329	490	62
1330	490	62
1331	491	61
1332	491	61
1333	491	61
1334	491	60
1335	492	60
1336	492	60
1337	492	59
1338	492	59
1339	492	58
1340	492	58
1341	493	58
1342	493	57
1343	493	57
1344	494	56
1345	494	56
1346	495	56
1347	495	55
1348	495	55
1349	496	55
1350	497	54
1351	497	54
1352	498	54
1353	498	53
1354	499	53
1355	499	53
1356	499	52
1357	499	52
1358	499	51
1359	500	51
1360	500	51
1361	500	50
1362	500	50
1363	501	49
1364	501	49
1365	501	49
1366	501	48
1367	502	48
1368	502	48
1369	502	47
1370	502	47
1371	503	46
1372	503	46
1373	503	46
1374	503	45
1375	503	45
1376	504	45
1377	504	44
1378	504	44
1379	504	43
1380	504	43
1381	505	43
1382	505	42
1383	505	42
1384	505	41
1385	506	41
1386	506	41
1387	506	40
1388	506	40
1389	507	40
1390	507	39
1391	507	39
1392	507	39
1393	508	38
1394	509	38
1395	510	38
1396	510	37
1397	511	37
1398	512	36
1399	512	36
1400	512	36
1401	513	35
1402	513	35
1403	513	35
1404	513	34
1405	513	34
1406	514	33
1407	514	33
1408	514	33
1409	514	32
1410	514	32
1411	515	32
1412	515	31
1413	515	31
1414	515	30
1415	515	30
1416	516	30
1417	516	29
1418	516	29
1419	516	29
1420	516	28
1421	517	28
1422	517	28
1423	517	27
1424	517	27
1425	518	26
1426	518	26
1427	518	26
1428	519	25
1429	519	25
1430	519	25
1431	520	24
1432	520	24
1433	520	23
1434	521	23
1435	521	23
1436	521	22
1437	522	22
1438	522	22
1439	523	21
1440	523	21
1441	523	21
1442	524	20
1443	524	20
1444	524	19
1445	525	19
1446	525	19
1447	525	18
1448	526	18
1449	527	18
1450	527	17
1451	527	17
1452	528	17
1453	528	16
1454	528	16
1455	528	15
1456	529	15
1457	529	15
1458	529	14
1459	529	14
1460	530	14
1461	530	13
1462	530	13
1463	530	13
1464	531	12
1465	531	12
1466	531	11
1467	531	11
1468	532	11
1469	532	10
1470	532	10
1471	532	10
1472	532	9
1473	533	9
1474	533	9
1475	533	8
1476	534	8
1477	534	7
1478	534	7
1479	534	7
1480	534	6
1481	535	6
1482	535	6
1483	535	5
1484	535	5
1485	536	5
1486	536	4
1487	536	4
1488	536	3
1489	537	3
1490	537	3
1491	537	2
1492	538	2
1493	538	2
1494	538	1
1495	539	1
1496	539	1
1497	539	0
1498	539	0
1499	540	0
