iter	Passed	Remaining
684	284	338
685	285	338
686	285	337
687	285	337
688	286	336
689	286	336
690	286	335
691	286	334
692	286	334
693	287	333
694	287	333
695	288	333
696	288	332
697	289	332
698	289	332
699	290	331
700	291	331
701	291	331
702	292	331
703	292	331
704	293	330
705	293	330
706	294	330
707	294	329
708	295	329
709	295	329
710	296	328
711	296	328
712	297	328
713	298	328
714	298	328
715	299	327
716	299	327
717	300	327
718	301	327
719	302	327
720	302	327
721	303	326
722	303	326
723	304	326
724	305	326
725	305	325
726	306	325
727	306	324
728	307	324
729	307	324
730	308	324
731	308	323
732	309	323
733	309	322
734	309	322
735	310	322
736	311	322
737	312	322
738	312	321
739	313	321
740	313	321
741	314	321
742	315	321
743	315	320
744	316	320
745	316	319
746	317	319
747	317	319
748	318	318
749	318	318
750	318	318
751	319	317
752	319	317
753	320	316
754	320	316
755	321	316
756	322	316
757	322	315
758	323	315
759	323	315
760	324	315
761	325	314
762	325	314
763	327	315
764	327	314
765	328	314
766	328	313
767	329	313
768	330	313
769	330	313
770	331	313
771	332	313
772	332	312
773	333	312
774	334	312
775	334	312
776	335	311
777	335	311
778	336	311
779	336	310
780	337	310
781	338	310
782	338	309
783	339	310
784	340	310
785	341	310
786	342	309
787	342	309
788	343	309
789	343	308
790	344	308
791	345	308
792	345	308
793	346	308
794	346	307
795	347	306
796	347	306
797	347	305
798	348	305
799	349	305
800	349	304
801	349	304
802	350	304
803	350	303
804	351	303
805	351	302
806	352	302
807	352	302
808	353	301
809	353	301
810	353	300
811	354	299
812	354	299
813	354	298
814	354	298
815	355	297
816	355	297
817	355	296
818	355	295
819	355	295
820	356	294
821	356	294
822	356	293
823	356	292
824	357	292
825	357	291
826	357	291
827	357	290
828	358	289
829	358	289
830	358	288
831	358	288
832	358	287
833	359	286
834	359	286
835	360	286
836	360	285
837	361	285
838	361	284
839	361	284
840	362	283
841	362	283
842	362	282
843	362	281
844	362	281
845	363	280
846	363	280
847	363	279
848	363	278
849	363	278
850	364	277
851	364	277
852	364	276
853	365	276
854	365	275
855	365	275
856	365	274
857	366	274
858	366	273
859	366	273
860	367	272
861	367	272
862	367	271
863	368	271
864	368	270
865	368	269
866	369	269
867	369	269
868	371	269
869	371	269
870	372	269
871	373	268
872	373	268
873	373	267
874	374	267
875	374	266
876	374	266
877	374	265
878	375	265
879	375	264
880	375	263
881	375	263
882	375	262
883	376	262
884	376	261
885	376	261
886	376	260
887	377	259
888	377	259
889	378	259
890	378	258
891	378	258
892	378	257
893	379	257
894	379	256
895	379	255
896	379	255
897	380	254
898	380	254
899	380	253
900	381	253
901	381	252
902	381	252
903	382	252
904	383	251
905	383	251
906	383	250
907	384	250
908	385	250
909	385	250
910	385	249
911	385	248
912	386	248
913	386	247
914	386	247
915	386	246
916	386	245
917	387	245
918	387	244
919	387	244
920	387	243
921	387	243
922	387	242
923	388	241
924	388	241
925	388	240
926	388	240
927	389	239
928	389	239
929	389	238
930	389	238
931	389	237
932	390	237
933	390	236
934	390	235
935	390	235
936	391	235
937	391	234
938	391	234
939	391	233
940	392	232
941	392	232
942	392	231
943	392	231
944	392	230
945	393	230
946	393	229
947	393	229
948	393	228
949	394	228
950	394	227
951	394	227
952	395	226
953	395	226
954	396	226
955	396	225
956	396	225
957	397	224
958	397	224
959	397	223
960	397	223
961	398	222
962	398	222
963	398	221
964	398	220
965	398	220
966	398	219
967	398	219
968	399	218
969	399	218
970	399	217
971	399	217
972	400	216
973	400	216
974	400	215
975	400	215
976	400	214
977	401	214
978	401	213
979	401	213
980	401	212
981	401	211
982	402	211
983	402	210
984	402	210
985	402	209
986	402	209
987	403	208
988	403	208
989	403	207
990	403	207
991	403	206
992	403	206
993	403	205
994	404	205
995	404	204
996	404	204
997	404	203
998	405	203
999	405	202
1000	406	202
1001	406	202
1002	407	201
1003	407	201
1004	408	200
1005	408	200
1006	408	199
1007	408	199
1008	408	198
1009	409	198
1010	409	197
1011	409	197
1012	409	197
1013	410	196
1014	410	196
1015	410	195
1016	410	195
1017	410	194
1018	411	194
1019	411	193
1020	411	193
1021	411	192
1022	411	192
1023	412	191
1024	412	191
1025	412	190
1026	412	190
1027	412	189
1028	413	189
1029	413	188
1030	413	188
1031	413	187
1032	413	187
1033	414	186
1034	414	186
1035	414	185
1036	414	185
1037	414	184
1038	415	184
1039	415	183
1040	415	183
1041	415	182
1042	415	182
1043	416	181
1044	416	181
1045	417	181
1046	417	180
1047	417	180
1048	418	179
1049	418	179
1050	418	178
1051	419	178
1052	419	178
1053	419	177
1054	419	177
1055	420	176
1056	420	176
1057	420	175
1058	420	175
1059	420	174
1060	421	174
1061	421	173
1062	421	173
1063	421	172
1064	421	172
1065	421	171
1066	422	171
1067	422	170
1068	422	170
1069	422	169
1070	422	169
1071	423	168
1072	423	168
1073	423	167
1074	423	167
1075	423	167
1076	424	166
1077	424	166
1078	424	165
1079	424	165
1080	424	164
1081	425	164
1082	425	163
1083	425	163
1084	425	162
1085	425	162
1086	426	161
1087	426	161
1088	427	161
1089	427	160
1090	428	160
1091	428	160
1092	429	159
1093	429	159
1094	430	159
1095	430	158
1096	430	158
1097	431	157
1098	431	157
1099	431	156
1100	431	156
1101	432	156
1102	432	155
1103	432	155
1104	432	154
1105	432	154
1106	433	153
1107	433	153
1108	433	152
1109	433	152
1110	434	151
1111	434	151
1112	434	151
1113	434	150
1114	434	150
1115	435	149
1116	435	149
1117	435	148
1118	435	148
1119	436	147
1120	436	147
1121	436	147
1122	436	146
1123	437	146
1124	437	145
1125	437	145
1126	437	144
1127	438	144
1128	438	144
1129	438	143
1130	438	143
1131	439	142
1132	439	142
1133	439	141
1134	440	141
1135	441	141
1136	442	141
1137	442	140
1138	442	140
1139	442	139
1140	442	139
1141	443	138
1142	443	138
1143	443	138
1144	443	137
1145	443	137
1146	444	136
1147	444	136
1148	444	135
1149	444	135
1150	445	134
1151	445	134
1152	445	134
1153	445	133
1154	445	133
1155	446	132
1156	446	132
1157	446	131
1158	446	131
1159	447	131
1160	447	130
1161	447	130
1162	447	129
1163	447	129
1164	447	128
1165	448	128
1166	448	127
1167	448	127
1168	448	127
1169	448	126
1170	449	126
1171	449	125
1172	449	125
1173	449	124
1174	449	124
1175	450	124
1176	450	123
1177	451	123
1178	451	122
1179	451	122
1180	452	122
1181	452	121
1182	452	121
1183	453	120
1184	453	120
1185	453	120
1186	453	119
1187	453	119
1188	454	118
1189	454	118
1190	454	118
1191	455	117
1192	455	117
1193	455	116
1194	455	116
1195	456	115
1196	456	115
1197	456	115
1198	456	114
1199	457	114
1200	457	113
1201	457	113
1202	457	112
1203	457	112
1204	458	112
1205	458	111
1206	458	111
1207	459	110
1208	459	110
1209	459	110
1210	459	109
1211	459	109
1212	460	108
1213	460	108
1214	460	108
1215	460	107
1216	461	107
1217	461	106
1218	461	106
1219	462	106
1220	462	105
1221	462	105
1222	463	104
1223	463	104
1224	464	104
1225	464	103
1226	464	103
1227	465	103
1228	465	102
1229	465	102
1230	465	101
1231	465	101
1232	466	100
1233	466	100
1234	466	100
1235	466	99
1236	467	99
1237	467	98
1238	467	98
1239	467	98
1240	467	97
1241	468	97
1242	468	96
1243	468	96
1244	468	95
1245	468	95
1246	469	95
1247	469	94
1248	469	94
1249	469	93
1250	469	93
1251	470	93
1252	470	92
1253	470	92
1254	471	91
1255	471	91
1256	471	91
1257	471	90
1258	471	90
1259	472	89
1260	472	89
1261	472	89
1262	472	88
1263	472	88
1264	473	87
1265	473	87
1266	474	87
1267	474	86
1268	475	86
1269	476	86
1270	476	85
1271	476	85
1272	477	85
1273	477	84
1274	477	84
1275	477	83
1276	477	83
1277	478	83
1278	478	82
1279	478	82
1280	478	81
1281	479	81
1282	479	81
1283	479	80
1284	479	80
1285	479	79
1286	480	79
1287	480	79
1288	480	78
1289	480	78
1290	480	77
1291	481	77
1292	481	77
1293	481	76
1294	481	76
1295	481	75
1296	482	75
1297	482	75
1298	482	74
1299	482	74
1300	482	73
1301	483	73
1302	483	73
1303	483	72
1304	483	72
1305	484	71
1306	484	71
1307	484	71
1308	485	70
1309	485	70
1310	486	70
1311	486	69
1312	487	69
1313	487	68
1314	487	68
1315	487	68
1316	488	67
1317	488	67
1318	488	67
1319	488	66
1320	488	66
1321	489	65
1322	489	65
1323	489	65
1324	489	64
1325	489	64
1326	490	63
1327	490	63
1328	490	63
1329	490	62
1330	490	62
1331	491	61
1332	491	61
1333	491	61
1334	491	60
1335	491	60
1336	491	59
1337	492	59
1338	492	59
1339	492	58
1340	492	58
1341	492	58
1342	492	57
1343	493	57
1344	493	56
1345	493	56
1346	493	56
1347	493	55
1348	494	55
1349	494	54
1350	494	54
1351	494	54
1352	495	53
1353	495	53
1354	496	53
1355	497	52
1356	497	52
1357	497	52
1358	498	51
1359	498	51
1360	498	50
1361	498	50
1362	499	50
1363	499	49
1364	499	49
1365	499	49
1366	500	48
1367	500	48
1368	500	47
1369	500	47
1370	500	47
1371	501	46
1372	501	46
1373	501	46
1374	501	45
1375	502	45
1376	502	44
1377	502	44
1378	502	44
1379	502	43
1380	503	43
1381	503	42
1382	503	42
1383	503	42
1384	503	41
1385	503	41
1386	504	41
1387	504	40
1388	504	40
1389	504	39
1390	504	39
1391	505	39
1392	505	38
1393	506	38
1394	506	38
1395	506	37
1396	506	37
1397	507	37
1398	507	36
1399	507	36
1400	508	35
1401	508	35
1402	509	35
1403	509	34
1404	510	34
1405	510	34
1406	510	33
1407	510	33
1408	510	32
1409	511	32
1410	511	32
1411	511	31
1412	511	31
1413	511	31
1414	511	30
1415	512	30
1416	512	30
1417	512	29
1418	512	29
1419	512	28
1420	512	28
1421	512	28
1422	513	27
1423	513	27
1424	513	27
1425	513	26
1426	513	26
1427	514	25
1428	514	25
1429	514	25
1430	514	24
1431	514	24
1432	514	24
1433	514	23
1434	515	23
1435	515	22
1436	515	22
1437	515	22
1438	516	21
1439	516	21
1440	516	21
1441	516	20
1442	516	20
1443	517	20
1444	517	19
1445	517	19
1446	517	18
1447	517	18
1448	517	18
1449	517	17
1450	518	17
1451	518	17
1452	518	16
1453	518	16
1454	519	16
1455	519	15
1456	520	15
1457	520	14
1458	520	14
1459	521	14
1460	521	13
1461	521	13
1462	522	13
1463	522	12
1464	522	12
1465	522	12
1466	523	11
1467	523	11
1468	523	11
1469	523	10
1470	524	10
1471	524	9
1472	524	9
1473	524	9
1474	525	8
1475	525	8
1476	526	8
1477	526	7
1478	526	7
1479	527	7
1480	527	6
1481	527	6
1482	527	6
1483	527	5
1484	528	5
1485	528	4
1486	528	4
1487	528	4
1488	528	3
1489	529	3
1490	529	3
1491	529	2
1492	529	2
1493	530	2
1494	530	1
1495	531	1
1496	531	1
1497	532	0
1498	533	0
1499	533	0
